adhesion_id,adherent_id,jardin_id,saison_id,date_adhesion,montant
415,1920,2,2,2022-01-01,30
416,1918,2,2,2022-01-01,30
417,575,2,2,2022-01-01,30
418,1669,2,2,2022-01-01,30
419,1833,2,2,2022-01-01,30
420,666,2,2,2022-01-01,30
421,1658,2,2,2022-01-01,30
422,1732,2,2,2022-01-01,30
423,1723,2,2,2022-01-01,30
424,2160,2,2,2022-01-01,30
425,781,2,2,2022-01-01,30
426,1931,2,2,2022-01-01,30
427,662,2,2,2022-01-01,30
428,1933,2,2,2022-01-01,30
429,1937,2,2,2022-01-01,30
430,1941,2,2,2022-01-01,30
431,1943,2,2,2022-01-01,30
432,1946,2,2,2022-01-01,30
433,1949,2,2,2022-01-01,30
434,1951,2,2,2022-01-01,30
435,1910,2,2,2022-01-01,30
436,1964,2,2,2022-01-01,30
437,1969,2,2,2022-01-01,30
438,1939,2,2,2022-01-01,30
439,739,2,2,2022-01-01,30
440,2060,2,2,2022-01-01,30
441,312,2,2,2022-01-01,30
442,2113,2,2,2022-01-01,30
443,1446,2,2,2022-01-01,30
444,783,2,2,2022-01-01,30
445,565,2,2,2022-01-01,30
446,680,2,2,2022-01-01,30
447,1697,2,2,2022-01-01,30
448,2106,2,2,2022-01-01,30
449,2103,2,2,2022-01-01,30
450,2100,2,2,2022-01-01,30
451,2094,2,2,2022-01-01,30
452,1186,2,2,2022-01-01,30
453,2092,2,2,2022-01-01,30
454,2091,2,2,2022-01-01,30
455,2086,2,2,2022-01-01,30
456,2084,2,2,2022-01-01,30
457,2081,2,2,2022-01-01,30
458,2075,2,2,2022-01-01,30
459,2069,2,2,2022-01-01,30
460,2063,2,2,2022-01-01,30
461,2058,2,2,2022-01-01,30
462,2019,2,2,2022-01-01,30
463,2053,2,2,2022-01-01,30
464,1164,2,2,2022-01-01,30
465,2049,2,2,2022-01-01,30
466,2047,2,2,2022-01-01,30
467,500,2,2,2022-01-01,30
468,2043,2,2,2022-01-01,30
469,556,2,2,2022-01-01,30
470,2041,2,2,2022-01-01,30
471,1927,2,2,2022-01-01,30
472,2038,2,2,2022-01-01,30
473,633,2,2,2022-01-01,30
474,1924,2,2,2022-01-01,30
475,1703,2,2,2022-01-01,30
476,2029,2,2,2022-01-01,30
477,2027,2,2,2022-01-01,30
478,2023,2,2,2022-01-01,30
479,2020,2,2,2022-01-01,30
480,1000,2,2,2022-01-01,30
481,1064,2,2,2022-01-01,30
482,1198,2,2,2022-01-01,30
483,2012,2,2,2022-01-01,30
484,2010,2,2,2022-01-01,30
485,2004,2,2,2022-01-01,30
486,1997,2,2,2022-01-01,30
487,1994,2,2,2022-01-01,30
488,964,2,2,2022-01-01,30
489,1986,2,2,2022-01-01,30
490,1983,2,2,2022-01-01,30
491,1980,2,2,2022-01-01,30
492,543,2,2,2022-01-01,30
493,675,2,2,2022-01-01,30
494,1818,2,2,2022-01-01,30
495,1975,2,2,2022-01-01,30
496,1972,2,2,2022-01-01,30
497,2126,2,2,2022-01-01,30
498,1017,2,2,2022-01-01,30
499,1226,2,2,2022-01-01,30
500,2129,2,2,2022-01-01,30
501,2134,2,2,2022-01-01,30
502,2140,2,2,2022-01-01,30
503,2137,2,2,2022-01-01,30
504,2143,2,2,2022-01-01,30
505,2146,2,2,2022-01-01,30
506,1348,2,2,2022-01-01,30
507,2155,2,2,2022-01-01,30
508,2157,2,2,2022-01-01,30
509,2269,2,2,2022-01-01,30
510,1644,2,2,2022-01-01,30
511,886,2,2,2022-01-01,30
512,2163,2,2,2022-01-01,30
513,2264,2,2,2022-01-01,30
514,1887,2,2,2022-01-01,30
515,932,2,2,2022-01-01,30
516,2165,2,2,2022-01-01,30
517,2168,2,2,2022-01-01,30
518,2271,2,2,2022-01-01,30
519,1366,2,2,2022-01-01,30
520,2170,2,2,2022-01-01,30
521,2178,2,2,2022-01-01,30
522,1801,2,2,2022-01-01,30
523,2179,2,2,2022-01-01,30
524,1399,2,2,2022-01-01,30
525,2193,2,2,2022-01-01,30
526,848,2,2,2022-01-01,30
527,1772,2,2,2022-01-01,30
528,2210,2,2,2022-01-01,30
529,1853,2,2,2022-01-01,30
530,2167,2,2,2022-01-01,30
531,628,2,2,2022-01-01,30
532,846,2,2,2022-01-01,30
533,925,2,2,2022-01-01,30
534,1601,2,2,2022-01-01,30
535,2214,2,2,2022-01-01,30
536,2007,2,2,2022-01-01,30
537,2222,2,2,2022-01-01,30
538,1991,2,2,2022-01-01,30
539,1298,2,2,2022-01-01,30
540,2226,2,2,2022-01-01,30
541,2204,2,2,2022-01-01,30
542,1904,2,2,2022-01-01,30
543,1147,2,2,2022-01-01,30
544,2036,2,2,2022-01-01,30
545,2230,2,2,2022-01-01,30
546,1513,2,2,2022-01-01,30
547,2185,2,2,2022-01-01,30
548,483,2,2,2022-01-01,30
549,838,2,2,2022-01-01,30
550,2207,2,2,2022-01-01,30
551,2238,2,2,2022-01-01,30
552,1915,2,2,2022-01-01,30
553,808,2,2,2022-01-01,30
554,1208,2,2,2022-01-01,30
555,1057,2,2,2022-01-01,30
556,1204,2,2,2022-01-01,30
557,880,2,2,2022-01-01,30
558,232,2,2,2022-01-01,30
559,900,2,2,2022-01-01,30
560,1267,2,2,2022-01-01,30
561,681,2,2,2022-01-01,30
562,1459,2,2,2022-01-01,30
563,595,2,2,2022-01-01,30
564,937,2,2,2022-01-01,30
565,187,2,2,2022-01-01,30
566,1356,2,2,2022-01-01,30
567,683,2,2,2022-01-01,30
568,1171,2,2,2022-01-01,30
569,771,2,2,2022-01-01,30
570,1794,2,2,2022-01-01,30
571,106,2,2,2022-01-01,30
572,2266,2,2,2022-01-01,30
573,2088,2,2,2022-01-01,30
574,2073,2,2,2022-01-01,30
575,280,2,2,2022-01-01,30
576,2275,2,2,2022-01-01,30
577,2277,2,2,2022-01-01,30
578,1467,2,2,2022-01-01,30
579,1144,2,2,2022-01-01,30
580,1234,2,2,2022-01-01,30
581,1215,2,2,2022-01-01,30
582,2286,2,2,2022-01-01,30
583,2288,2,2,2022-01-01,30
584,1383,2,2,2022-01-01,30
585,2243,2,2,2022-01-01,30
586,667,2,2,2022-01-01,30
587,2290,2,2,2022-01-01,30
588,369,2,2,2022-01-01,30
589,2298,2,2,2022-01-01,30
590,1498,2,2,2022-01-01,30
591,2299,2,2,2022-01-01,30
592,2182,2,2,2022-01-01,30
593,2310,2,2,2022-01-01,30
594,2313,2,2,2022-01-01,30
595,882,2,2,2022-01-01,30
596,2308,2,2,2022-01-01,30
597,2050,2,2,2022-01-01,30
598,2235,2,2,2022-01-01,30
599,670,2,2,2022-01-01,30
600,2322,2,2,2022-01-01,30
601,2324,2,2,2022-01-01,30
602,2325,2,2,2022-01-01,30
603,1260,2,2,2022-01-01,30
604,2329,2,2,2022-01-01,30
605,874,2,2,2022-01-01,30
606,1376,2,2,2022-01-01,30
607,1433,2,2,2022-01-01,30
608,2014,2,2,2022-01-01,30
609,2164,2,2,2022-01-01,30
610,1511,2,2,2022-01-01,30
611,1752,2,2,2022-01-01,30
612,496,2,2,2022-01-01,30
613,966,2,2,2022-01-01,30
614,2348,2,2,2022-01-01,30
615,2351,2,2,2022-01-01,30
616,67,2,2,2022-01-01,30
617,1392,2,2,2022-01-01,30
618,1525,2,2,2022-01-01,30
619,2001,2,2,2022-01-01,30
620,1640,2,2,2022-01-01,30
621,1218,2,2,2022-01-01,30
622,1491,2,2,2022-01-01,30
623,204,2,2,2022-01-01,30
624,309,2,2,2022-01-01,30
625,2188,2,2,2022-01-01,30
626,2366,2,2,2022-01-01,30
627,1691,2,2,2022-01-01,30
628,2380,2,2,2022-01-01,30
629,699,2,2,2022-01-01,30
630,2383,2,2,2022-01-01,30
631,2386,2,2,2022-01-01,30
632,755,2,2,2022-01-01,30
633,823,2,2,2022-01-01,30
634,773,2,2,2022-01-01,30
635,1542,2,2,2022-01-01,30
636,2345,2,2,2022-01-01,30
637,2388,2,2,2022-01-01,30
638,1328,2,2,2022-01-01,30
639,1,2,2,2022-01-01,30
640,588,2,2,2022-01-01,30
641,1231,2,2,2022-01-01,30
642,463,2,2,2022-01-01,30
643,1183,2,2,2022-01-01,30
644,2111,2,2,2022-01-01,30
645,460,2,2,2022-01-01,30
646,695,2,2,2022-01-01,30
647,1550,2,2,2022-01-01,30
648,1400,2,2,2022-01-01,30
649,760,2,2,2022-01-01,30
650,1593,2,2,2022-01-01,30
651,729,2,2,2022-01-01,30
652,2201,2,2,2022-01-01,30
653,2291,2,2,2022-01-01,30
654,2046,2,2,2022-01-01,30
655,1509,2,2,2022-01-01,30
656,2227,2,2,2022-01-01,30
657,2161,2,2,2022-01-01,30
658,1160,2,2,2022-01-01,30
659,1538,2,2,2022-01-01,30
660,1403,2,2,2022-01-01,30
661,398,2,2,2022-01-01,30
662,1768,2,2,2022-01-01,30
663,2297,2,2,2022-01-01,30
664,1872,2,2,2022-01-01,30
665,171,2,2,2022-01-01,30
666,601,2,2,2022-01-01,30
667,915,2,2,2022-01-01,30
668,1643,2,2,2022-01-01,30
669,910,2,2,2022-01-01,30
670,1012,2,2,2022-01-01,30
671,1080,2,2,2022-01-01,30
672,1084,2,2,2022-01-01,30
673,1087,2,2,2022-01-01,30
674,1666,2,2,2022-01-01,30
675,1212,2,2,2022-01-01,30
676,919,2,2,2022-01-01,30
677,2355,2,2,2022-01-01,30
678,2105,2,2,2022-01-01,30
679,2295,2,2,2022-01-01,30
680,48,2,2,2022-01-01,30
681,2339,2,2,2022-01-01,30
682,52,2,2,2022-01-01,30
683,2278,2,2,2022-01-01,30
684,2304,2,2,2022-01-01,30
685,2320,2,2,2022-01-01,30
686,2336,2,2,2022-01-01,30
687,878,2,2,2022-01-01,30
688,58,2,2,2022-01-01,30
689,2095,2,2,2022-01-01,30
690,1840,2,2,2022-01-01,30
691,1496,2,2,2022-01-01,30
692,1763,2,2,2022-01-01,30
693,1287,2,2,2022-01-01,30
694,2083,2,2,2022-01-01,30
695,2302,2,2,2022-01-01,30
696,488,2,2,2022-01-01,30
697,2341,2,2,2022-01-01,30
698,2189,2,2,2022-01-01,30
699,2109,2,2,2022-01-01,30
700,2030,2,2,2022-01-01,30
701,1877,2,2,2022-01-01,30
702,962,2,2,2022-01-01,30
703,36,2,2,2022-01-01,30
704,301,2,2,2022-01-01,30
705,686,2,2,2022-01-01,30
706,1028,2,2,2022-01-01,30
707,1574,2,2,2022-01-01,30
708,2033,2,2,2022-01-01,30
709,1662,2,2,2022-01-01,30
710,653,2,2,2022-01-01,30
711,257,2,2,2022-01-01,30
712,1677,2,2,2022-01-01,30
713,1847,2,2,2022-01-01,30
714,2151,2,2,2022-01-01,30
715,1153,2,2,2022-01-01,30
716,908,2,2,2022-01-01,30
717,1271,2,2,2022-01-01,30
718,1389,2,2,2022-01-01,30
719,2233,2,2,2022-01-01,30
720,736,2,2,2022-01-01,30
721,551,2,2,2022-01-01,30
722,2142,2,2,2022-01-01,30
723,777,2,2,2022-01-01,30
724,1476,2,2,2022-01-01,30
725,459,2,2,2022-01-01,30
726,1104,2,2,2022-01-01,30
727,568,2,2,2022-01-01,30
728,927,2,2,2022-01-01,30
729,968,2,2,2022-01-01,30
730,1494,2,2,2022-01-01,30
731,1694,2,2,2022-01-01,30
732,608,2,2,2022-01-01,30
733,762,2,2,2022-01-01,30
734,2318,2,2,2022-01-01,30
735,1954,2,2,2022-01-01,30
736,642,2,2,2022-01-01,30
737,2258,2,2,2022-01-01,30
738,474,2,2,2022-01-01,30
739,1168,2,2,2022-01-01,30
740,899,2,2,2022-01-01,30
741,1096,2,2,2022-01-01,30
742,1851,2,2,2022-01-01,30
743,2199,2,2,2022-01-01,30
744,215,2,2,2022-01-01,30
745,448,2,2,2022-01-01,30
746,893,2,2,2022-01-01,30
747,1944,2,2,2022-01-01,30
748,193,2,2,2022-01-01,30
749,87,2,2,2022-01-01,30
750,1121,2,2,2022-01-01,30
751,1860,2,2,2022-01-01,30
752,1856,2,2,2022-01-01,30
753,1859,2,2,2022-01-01,30
754,1557,2,2,2022-01-01,30
755,970,2,2,2022-01-01,30
756,972,2,2,2022-01-01,30
757,973,2,2,2022-01-01,30
758,977,2,2,2022-01-01,30
759,145,2,2,2022-01-01,30
760,863,2,2,2022-01-01,30
761,2122,2,2,2022-01-01,30
762,753,2,2,2022-01-01,30
763,2066,2,2,2022-01-01,30
764,1756,2,2,2022-01-01,30
765,943,2,2,2022-01-01,30
766,1922,2,2,2022-01-01,30
767,1122,2,2,2022-01-01,30
768,317,2,2,2022-01-01,30
769,2395,2,2,2022-01-01,30
770,523,2,2,2022-01-01,30
771,1873,2,2,2022-01-01,30
772,723,2,2,2022-01-01,30
773,2115,2,2,2022-01-01,30
774,1792,2,2,2022-01-01,30
775,1273,2,2,2022-01-01,30
776,1913,2,2,2022-01-01,30
777,1051,2,2,2022-01-01,30
778,2138,2,2,2022-01-01,30
779,236,2,2,2022-01-01,30
780,1283,2,2,2022-01-01,30
781,2396,2,2,2022-01-01,30
782,1825,2,2,2022-01-01,30
783,1461,2,2,2022-01-01,30
784,1009,2,2,2022-01-01,30
785,1004,2,2,2022-01-01,30
786,1125,2,2,2022-01-01,30
787,1181,2,2,2022-01-01,30
788,1890,2,2,2022-01-01,30
789,1979,2,2,2022-01-01,30
790,1615,2,2,2022-01-01,30
